"Experiment","Structure","Condition","Run","N","P","Signal","Noise","SignalFraction","Method","Mtry","ARI","NMI","Time"
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",9,120,50,20,30,0.4,"kml3d",NA,0.288153902570385,0.376920449311861,1.56700000000001
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",10,120,50,20,30,0.4,"longTAPIO",8,0.546358371709404,0.707834988604655,1.08699999999953
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",10,120,50,20,30,0.4,"kml3d",NA,0.40024971181846,0.507454173409737,1.56700000000001
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",11,120,50,20,30,0.4,"longTAPIO",8,0.550147392112394,0.68823445589922,1.08799999999974
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",11,120,50,20,30,0.4,"kml3d",NA,0.655824106350595,0.680418517393446,1.57300000000032
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",12,120,50,20,30,0.4,"longTAPIO",8,0.430667410892273,0.552634737675591,1.08800000000065
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",12,120,50,20,30,0.4,"kml3d",NA,0.272959978660073,0.402817539501513,1.58200000000033
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",13,120,50,20,30,0.4,"longTAPIO",8,0.254760664091547,0.421897619356132,1.08899999999994
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",13,120,50,20,30,0.4,"kml3d",NA,0.238095311768334,0.357191587022685,1.58000000000084
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",14,120,50,20,30,0.4,"longTAPIO",8,0.418637340524305,0.570900378560434,1.07999999999993
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",14,120,50,20,30,0.4,"kml3d",NA,0.256416103292166,0.344467135425374,1.67000000000007
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",15,120,50,20,30,0.4,"longTAPIO",8,0.491311821734977,0.571038140598737,1.08800000000065
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",15,120,50,20,30,0.4,"kml3d",NA,0.518760843504519,0.617480470003638,1.57099999999991
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",16,120,50,20,30,0.4,"longTAPIO",8,0.430305318974609,0.584623418299753,1.08600000000024
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",16,120,50,20,30,0.4,"kml3d",NA,0.257507541729498,0.381269674214958,1.57399999999961
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",17,120,50,20,30,0.4,"longTAPIO",8,0.629640882540134,0.700853575878311,1.08800000000065
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",17,120,50,20,30,0.4,"kml3d",NA,0.254482770487469,0.327910423166556,1.57600000000002
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",18,120,50,20,30,0.4,"longTAPIO",8,0.401468255971462,0.526258659368408,1.08600000000024
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",18,120,50,20,30,0.4,"kml3d",NA,0.4216271560774,0.613427023240229,1.57800000000043
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",19,120,50,20,30,0.4,"longTAPIO",8,0.591870759073707,0.720857583315925,1.08700000000044
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",19,120,50,20,30,0.4,"kml3d",NA,0.719323197200522,0.75429949404136,1.57499999999982
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",20,120,50,20,30,0.4,"longTAPIO",8,0.247287537193497,0.401872789436783,1.17700000000059
"DIMENSIONALITY","IMBALANCED","N120_P50_S20",20,120,50,20,30,0.4,"kml3d",NA,0.297513066726604,0.523312991795208,1.58100000000013
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",1,120,100,40,60,0.4,"longTAPIO",10,0.353357132562969,0.506696281414859,1.15900000000056
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",1,120,100,40,60,0.4,"kml3d",NA,0.600402251947355,0.643188021424015,5.09600000000046
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",2,120,100,40,60,0.4,"longTAPIO",10,0.516324551478907,0.65294973269116,1.16399999999976
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",2,120,100,40,60,0.4,"kml3d",NA,0.395859736961754,0.493035309633158,5.23400000000038
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",3,120,100,40,60,0.4,"longTAPIO",10,0.343514325861182,0.545433173835463,1.16300000000047
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",3,120,100,40,60,0.4,"kml3d",NA,0.316644838900806,0.467164797843045,5.24199999999928
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",4,120,100,40,60,0.4,"longTAPIO",10,0.41244696360703,0.558798938730127,1.16600000000017
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",4,120,100,40,60,0.4,"kml3d",NA,0.41772956822085,0.609401206399768,5.12800000000061
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",5,120,100,40,60,0.4,"longTAPIO",10,0.559640862026022,0.713105893372758,1.16300000000047
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",5,120,100,40,60,0.4,"kml3d",NA,0.471838164078641,0.558538480844147,5.27799999999934
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",6,120,100,40,60,0.4,"longTAPIO",10,0.471211575368935,0.599201742919782,1.16600000000017
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",6,120,100,40,60,0.4,"kml3d",NA,0.511062184795992,0.614827008326171,5.20100000000002
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",7,120,100,40,60,0.4,"longTAPIO",10,0.587260738446194,0.710444033248378,1.31500000000051
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",7,120,100,40,60,0.4,"kml3d",NA,0.444929831198041,0.587687145570211,5.1840000000002
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",8,120,100,40,60,0.4,"longTAPIO",10,0.514477128104094,0.665136049118628,1.16800000000057
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",8,120,100,40,60,0.4,"kml3d",NA,0.438766658409969,0.567606079421885,5.25600000000031
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",9,120,100,40,60,0.4,"longTAPIO",10,0.416346155862621,0.589347934829454,1.22999999999956
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",9,120,100,40,60,0.4,"kml3d",NA,0.351535469929884,0.465978977234252,5.26499999999942
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",10,120,100,40,60,0.4,"longTAPIO",10,0.545128230074222,0.58535157368802,1.26499999999942
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",10,120,100,40,60,0.4,"kml3d",NA,0.463807735904984,0.527402020669024,5.20100000000002
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",11,120,100,40,60,0.4,"longTAPIO",10,0.573887291677886,0.704589610823623,1.17000000000007
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",11,120,100,40,60,0.4,"kml3d",NA,0.489864230010335,0.658607795384279,5.1869999999999
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",12,120,100,40,60,0.4,"longTAPIO",10,0.458863121334743,0.51341931058914,1.16699999999946
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",12,120,100,40,60,0.4,"kml3d",NA,0.479869950676743,0.537003396259124,5.11000000000058
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",13,120,100,40,60,0.4,"longTAPIO",10,0.632069542899584,0.673274741226246,1.16499999999996
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",13,120,100,40,60,0.4,"kml3d",NA,0.484937595543604,0.55052765762162,5.23199999999997
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",14,120,100,40,60,0.4,"longTAPIO",10,0.449644280248534,0.614185595234214,1.17200000000048
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",14,120,100,40,60,0.4,"kml3d",NA,0.386463639874255,0.566285763838573,5.12700000000041
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",15,120,100,40,60,0.4,"longTAPIO",10,0.26187736615999,0.453318002754092,1.16399999999976
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",15,120,100,40,60,0.4,"kml3d",NA,0.294642492156772,0.406496012624075,5.21399999999994
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",16,120,100,40,60,0.4,"longTAPIO",10,0.345490933540919,0.540917394192781,1.16299999999956
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",16,120,100,40,60,0.4,"kml3d",NA,0.374028322892542,0.49690966811129,5.25200000000041
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",17,120,100,40,60,0.4,"longTAPIO",10,0.472279759597821,0.595326049264615,1.16300000000047
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",17,120,100,40,60,0.4,"kml3d",NA,0.541223654542124,0.605028968715498,5.11199999999917
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",18,120,100,40,60,0.4,"longTAPIO",10,0.556011798018371,0.579393558866883,1.16499999999996
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",18,120,100,40,60,0.4,"kml3d",NA,0.481098109477234,0.549645759379618,5.23199999999997
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",19,120,100,40,60,0.4,"longTAPIO",10,0.534059186208708,0.672348417529444,1.16900000000078
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",19,120,100,40,60,0.4,"kml3d",NA,0.385213727239035,0.499606546770111,5.25900000000001
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",20,120,100,40,60,0.4,"longTAPIO",10,0.363999401369118,0.515115734010217,1.16199999999935
"DIMENSIONALITY","IMBALANCED","N120_P100_S40",20,120,100,40,60,0.4,"kml3d",NA,0.294752715831272,0.40244162388829,5.11400000000049
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",1,200,10,4,6,0.4,"longTAPIO",4,0.275340880616471,0.443262066233759,2.22400000000016
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",1,200,10,4,6,0.4,"kml3d",NA,0.126266913801685,0.159234121157143,0.483000000000175
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",2,200,10,4,6,0.4,"longTAPIO",4,0.439441330091069,0.650437887462035,2.14900000000034
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",2,200,10,4,6,0.4,"kml3d",NA,0.118331471228856,0.155280116866002,0.492999999999483
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",3,200,10,4,6,0.4,"longTAPIO",4,0.434341567853917,0.585305519499559,2.16899999999987
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",3,200,10,4,6,0.4,"kml3d",NA,0.269091649604514,0.333318098518299,0.485999999999876
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",4,200,10,4,6,0.4,"longTAPIO",4,0.224816950310602,0.33224362223181,2.26000000000022
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",4,200,10,4,6,0.4,"kml3d",NA,0.088781741578908,0.119806046663746,0.485000000000582
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",5,200,10,4,6,0.4,"longTAPIO",4,0.596476592114787,0.645446778310807,2.14699999999993
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",5,200,10,4,6,0.4,"kml3d",NA,0.291770690969845,0.350846370366813,0.479000000000269
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",6,200,10,4,6,0.4,"longTAPIO",4,0.394681012211409,0.508652260322376,2.16199999999935
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",6,200,10,4,6,0.4,"kml3d",NA,0.182454701460441,0.217275232807017,0.489999999999782
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",7,200,10,4,6,0.4,"longTAPIO",4,0.282588836687288,0.433387710759485,2.18099999999959
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",7,200,10,4,6,0.4,"kml3d",NA,0.085881532542252,0.102657444877083,0.513000000000829
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",8,200,10,4,6,0.4,"longTAPIO",4,0.546143185577112,0.673645978232041,2.27800000000025
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",8,200,10,4,6,0.4,"kml3d",NA,0.35770634703365,0.407403670676412,0.490999999999985
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",9,200,10,4,6,0.4,"longTAPIO",4,0.47934465645464,0.616847752811853,2.1850000000004
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",9,200,10,4,6,0.4,"kml3d",NA,0.323762034170969,0.35669195314483,0.49199999999928
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",10,200,10,4,6,0.4,"longTAPIO",4,0.317262468188336,0.39531480897285,2.22299999999996
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",10,200,10,4,6,0.4,"kml3d",NA,0.0660992998522954,0.0849799126186958,0.48700000000008
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",11,200,10,4,6,0.4,"longTAPIO",4,0.350422666414261,0.537764818705058,2.16000000000076
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",11,200,10,4,6,0.4,"kml3d",NA,0.137560093037044,0.10858749180058,0.48700000000008
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",12,200,10,4,6,0.4,"longTAPIO",4,0.645403618320398,0.756512149274543,2.23899999999958
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",12,200,10,4,6,0.4,"kml3d",NA,0.401155231675623,0.475239790196892,0.503999999999905
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",13,200,10,4,6,0.4,"longTAPIO",4,0.465049928673324,0.506565165702098,2.15000000000055
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",13,200,10,4,6,0.4,"kml3d",NA,0.122498822933662,0.142224939284246,0.489000000000487
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",14,200,10,4,6,0.4,"longTAPIO",4,0.368338487803806,0.519020530905903,2.15500000000065
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",14,200,10,4,6,0.4,"kml3d",NA,0.156570696184495,0.174495084334778,0.483999999999469
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",15,200,10,4,6,0.4,"longTAPIO",4,0.417352718827576,0.470940120484741,2.15300000000025
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",15,200,10,4,6,0.4,"kml3d",NA,0.208249658278921,0.283064820664769,0.623000000000502
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",16,200,10,4,6,0.4,"longTAPIO",4,0.245556539043906,0.35070022693723,2.14300000000003
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",16,200,10,4,6,0.4,"kml3d",NA,0.0696962546355886,0.11107357335888,0.488000000000284
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",17,200,10,4,6,0.4,"longTAPIO",4,0.379940760649675,0.523802567082224,2.16100000000006
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",17,200,10,4,6,0.4,"kml3d",NA,0.214847867241632,0.237635258660679,0.506000000000313
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",18,200,10,4,6,0.4,"longTAPIO",4,0.30448560416701,0.396803660234427,2.21900000000005
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",18,200,10,4,6,0.4,"kml3d",NA,0.0959758272212601,0.0953364991769988,0.506999999999607
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",19,200,10,4,6,0.4,"longTAPIO",4,0.172636408534204,0.34714734359584,2.41100000000006
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",19,200,10,4,6,0.4,"kml3d",NA,0.109444419842781,0.118185968598494,0.496000000000095
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",20,200,10,4,6,0.4,"longTAPIO",4,0.426139105548456,0.54803943732678,2.19599999999991
"DIMENSIONALITY","IMBALANCED","N200_P10_S4",20,200,10,4,6,0.4,"kml3d",NA,0.131991737307464,0.153864778152954,0.501999999999498
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",1,200,25,10,15,0.4,"longTAPIO",5,0.562983050426876,0.712907632505969,2.21500000000015
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",1,200,25,10,15,0.4,"kml3d",NA,0.450766752720733,0.551905304680676,0.951000000000022
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",2,200,25,10,15,0.4,"longTAPIO",5,0.155269571351422,0.277405229422942,2.27299999999923
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",2,200,25,10,15,0.4,"kml3d",NA,0.251792010172353,0.315107303680832,0.950000000000728
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",3,200,25,10,15,0.4,"longTAPIO",5,0.542480342113106,0.665447916743183,2.29799999999977
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",3,200,25,10,15,0.4,"kml3d",NA,0.411956284443896,0.503493014015247,1.01100000000042
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",4,200,25,10,15,0.4,"longTAPIO",5,0.49330605674243,0.626105873432692,2.22400000000016
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",4,200,25,10,15,0.4,"kml3d",NA,0.455583220432815,0.502049763255324,0.96599999999944
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",5,200,25,10,15,0.4,"longTAPIO",5,0.249134121360557,0.491099370647293,2.20300000000043
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",5,200,25,10,15,0.4,"kml3d",NA,0.288000316705641,0.342977218336909,0.954999999999927
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",6,200,25,10,15,0.4,"longTAPIO",5,0.315829633564182,0.501568093989436,2.30799999999999
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",6,200,25,10,15,0.4,"kml3d",NA,0.27030305954401,0.346300134823793,0.945999999999913
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",7,200,25,10,15,0.4,"longTAPIO",5,0.635609191955968,0.720977225502524,2.1880000000001
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",7,200,25,10,15,0.4,"kml3d",NA,0.483071687628374,0.618305431807028,0.936999999999898
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",8,200,25,10,15,0.4,"longTAPIO",5,0.494896130721214,0.601716277337358,2.18599999999969
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",8,200,25,10,15,0.4,"kml3d",NA,0.475716797382452,0.532621054315788,0.945999999999913
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",9,200,25,10,15,0.4,"longTAPIO",5,0.51716339611801,0.618776190221254,2.28299999999945
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",9,200,25,10,15,0.4,"kml3d",NA,0.454986629217002,0.533941231959002,0.954999999999927
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",10,200,25,10,15,0.4,"longTAPIO",5,0.244490595638929,0.448927243587841,2.20800000000054
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",10,200,25,10,15,0.4,"kml3d",NA,0.230488508213371,0.284972858289797,0.966000000000349
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",11,200,25,10,15,0.4,"longTAPIO",5,0.333126208324937,0.505825717600663,3.10300000000007
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",11,200,25,10,15,0.4,"kml3d",NA,0.307235408121072,0.407652553312211,1.59400000000005
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",12,200,25,10,15,0.4,"longTAPIO",5,0.509043289131955,0.605514130083638,3.52300000000014
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",12,200,25,10,15,0.4,"kml3d",NA,0.636114969066456,0.677191145263338,1.68100000000049
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",13,200,25,10,15,0.4,"longTAPIO",5,0.344486602491339,0.489292277637411,3.70899999999983
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",13,200,25,10,15,0.4,"kml3d",NA,0.428467599725663,0.504964954035212,1.53600000000006
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",14,200,25,10,15,0.4,"longTAPIO",5,0.512491418729065,0.620812871659335,3.53100000000086
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",14,200,25,10,15,0.4,"kml3d",NA,0.374506170700933,0.457831514304501,1.68499999999949
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",15,200,25,10,15,0.4,"longTAPIO",5,0.758290534993947,0.754126702211364,3.71799999999985
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",15,200,25,10,15,0.4,"kml3d",NA,0.399141973955254,0.508616351626193,1.61300000000028
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",16,200,25,10,15,0.4,"longTAPIO",5,0.558460026035847,0.688646542434477,4.10499999999956
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",16,200,25,10,15,0.4,"kml3d",NA,0.452569440036235,0.551089777746718,1.56500000000051
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",17,200,25,10,15,0.4,"longTAPIO",5,0.293646305121091,0.373180886020899,3.51000000000022
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",17,200,25,10,15,0.4,"kml3d",NA,0.300555533084415,0.3441784807054,1.53200000000015
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",18,200,25,10,15,0.4,"longTAPIO",5,0.383633659157365,0.573180017397744,3.5019999999995
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",18,200,25,10,15,0.4,"kml3d",NA,0.188304050139117,0.283180032262119,1.54699999999957
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",19,200,25,10,15,0.4,"longTAPIO",5,0.477332792971887,0.596137916036879,3.60199999999986
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",19,200,25,10,15,0.4,"kml3d",NA,0.348226481845937,0.442284638244712,1.51899999999932
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",20,200,25,10,15,0.4,"longTAPIO",5,0.300508378784033,0.489888043228165,3.70899999999983
"DIMENSIONALITY","IMBALANCED","N200_P25_S10",20,200,25,10,15,0.4,"kml3d",NA,0.293394753335672,0.402272046952038,1.55799999999999
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",1,200,50,20,30,0.4,"longTAPIO",8,0.354089553088417,0.512235018940775,3.59899999999925
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",1,200,50,20,30,0.4,"kml3d",NA,0.396825457158767,0.546895207406233,4.42099999999937
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",2,200,50,20,30,0.4,"longTAPIO",8,0.357282947564173,0.551042927166658,3.6260000000002
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",2,200,50,20,30,0.4,"kml3d",NA,0.352563120049665,0.509082626013496,4.03400000000056
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",3,200,50,20,30,0.4,"longTAPIO",8,0.494776305881272,0.631890668628306,3.48299999999927
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",3,200,50,20,30,0.4,"kml3d",NA,0.461456018218568,0.57713219325483,3.97800000000007
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",4,200,50,20,30,0.4,"longTAPIO",8,0.527980233116161,0.66328702688243,3.61899999999969
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",4,200,50,20,30,0.4,"kml3d",NA,0.426682032723168,0.506570963728837,3.94300000000021
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",5,200,50,20,30,0.4,"longTAPIO",8,0.524701580200118,0.640496329016217,3.49300000000039
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",5,200,50,20,30,0.4,"kml3d",NA,0.411125042802897,0.488722553865736,3.94999999999982
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",6,200,50,20,30,0.4,"longTAPIO",8,0.418378413066907,0.554660882580835,3.60699999999997
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",6,200,50,20,30,0.4,"kml3d",NA,0.438094660138031,0.584189631913462,3.95600000000013
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",7,200,50,20,30,0.4,"longTAPIO",8,0.531122955166957,0.632642881868318,3.52899999999954
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",7,200,50,20,30,0.4,"kml3d",NA,0.434013800752926,0.518076304717554,4.03600000000006
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",8,200,50,20,30,0.4,"longTAPIO",8,0.303235691928809,0.471282042830616,3.61100000000079
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",8,200,50,20,30,0.4,"kml3d",NA,0.343118516966093,0.55077931158759,3.96699999999964
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",9,200,50,20,30,0.4,"longTAPIO",8,0.425823244143888,0.561253416775849,3.47699999999986
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",9,200,50,20,30,0.4,"kml3d",NA,0.345332679701458,0.441012854462613,3.97099999999955
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",10,200,50,20,30,0.4,"longTAPIO",8,0.56452351869631,0.71281853431726,3.48899999999958
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",10,200,50,20,30,0.4,"kml3d",NA,0.388452984450212,0.477796335848522,4.11300000000028
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",11,200,50,20,30,0.4,"longTAPIO",8,0.588205984727484,0.646628388592143,3.5019999999995
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",11,200,50,20,30,0.4,"kml3d",NA,0.5117488630461,0.622820977130018,3.93499999999949
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",12,200,50,20,30,0.4,"longTAPIO",8,0.522245967817635,0.618559131582425,3.47000000000025
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",12,200,50,20,30,0.4,"kml3d",NA,0.260025519427262,0.326030153564129,4.00399999999991
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",13,200,50,20,30,0.4,"longTAPIO",8,0.434042914575161,0.56385924237293,3.49699999999939
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",13,200,50,20,30,0.4,"kml3d",NA,0.293936783225507,0.384253716344366,3.94700000000012
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",14,200,50,20,30,0.4,"longTAPIO",8,0.335783169540938,0.546489909716251,3.52300000000014
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",14,200,50,20,30,0.4,"kml3d",NA,0.255275204812614,0.396859282343532,4.21399999999994
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",15,200,50,20,30,0.4,"longTAPIO",8,0.51286932200199,0.629751244450899,4.22600000000057
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",15,200,50,20,30,0.4,"kml3d",NA,0.564819273590229,0.642234110025211,4.23800000000028
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",16,200,50,20,30,0.4,"longTAPIO",8,0.429803426642944,0.548117581287959,3.80799999999999
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",16,200,50,20,30,0.4,"kml3d",NA,0.417036262733447,0.527532399783581,4.14099999999962
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",17,200,50,20,30,0.4,"longTAPIO",8,0.362633626973324,0.57220377029573,3.98499999999967
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",17,200,50,20,30,0.4,"kml3d",NA,0.282794700745656,0.378722718833791,4.6309999999994
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",18,200,50,20,30,0.4,"longTAPIO",8,0.546287113522099,0.685474647505863,3.84699999999975
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",18,200,50,20,30,0.4,"kml3d",NA,0.66068924255698,0.689324917736399,4.29500000000007
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",19,200,50,20,30,0.4,"longTAPIO",8,0.292969119388006,0.473312695357886,3.95100000000002
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",19,200,50,20,30,0.4,"kml3d",NA,0.271189680929219,0.383834707035847,4.31900000000041
"DIMENSIONALITY","IMBALANCED","N200_P50_S20",20,200,50,20,30,0.4,"longTAPIO",8,0.488438286138255,0.625010477587282,4.06999999999971
