"run","visit","cluster","feature","importance"
16,6,4,"y4",0.902555596616553
16,6,4,"y5",0.854786307327833
16,7,1,"y1",0.854503502853243
16,7,1,"y2",0.978799509932792
16,7,1,"y3",0.802504883251845
16,7,1,"y4",0.804469361670283
16,7,1,"y5",0.715413480739199
16,7,2,"y1",0.891060697187986
16,7,2,"y2",0.897128499505309
16,7,2,"y3",0.823224768850904
16,7,2,"y4",0.945657513518205
16,7,2,"y5",0.722157123317499
16,7,3,"y1",0.932757391685772
16,7,3,"y2",0.936519349995343
16,7,3,"y3",0.889621607338597
16,7,3,"y4",0.889889469700782
16,7,3,"y5",0.761417661269403
16,7,4,"y1",0.916239896680046
16,7,4,"y2",0.98050610616734
16,7,4,"y3",0.876105017276624
16,7,4,"y4",0.865308807846464
16,7,4,"y5",0.847468833036281
16,8,1,"y1",0.864911024631227
16,8,1,"y2",0.988851292146567
16,8,1,"y3",0.808172914941266
16,8,1,"y4",0.806344494047672
16,8,1,"y5",0.713888156754899
16,8,2,"y1",0.911036997755274
16,8,2,"y2",0.947394560866548
16,8,2,"y3",0.849222117850486
16,8,2,"y4",0.915170394118933
16,8,2,"y5",0.739633656113464
16,8,3,"y1",0.954674521117971
16,8,3,"y2",0.934366740889837
16,8,3,"y3",0.881973714344223
16,8,3,"y4",0.868253976286031
16,8,3,"y5",0.766485756139863
16,8,4,"y1",0.899806391773103
16,8,4,"y2",0.979070336069756
16,8,4,"y3",0.87842027940614
16,8,4,"y4",0.87240238259038
16,8,4,"y5",0.831871722693825
16,9,1,"y1",0.859265282548492
16,9,1,"y2",0.984647997899763
16,9,1,"y3",0.80016931719284
16,9,1,"y4",0.802186631921506
16,9,1,"y5",0.710924739791509
16,9,2,"y1",0.925376745314658
16,9,2,"y2",0.920452705137172
16,9,2,"y3",0.80103355903223
16,9,2,"y4",0.975528494842208
16,9,2,"y5",0.727561304473159
16,9,3,"y1",0.977740749367022
16,9,3,"y2",0.933671182377095
16,9,3,"y3",0.889794542614426
16,9,3,"y4",0.888764597740676
16,9,3,"y5",0.78184700589592
16,9,4,"y1",0.891128983857112
16,9,4,"y2",0.978855069441784
16,9,4,"y3",0.868919844622967
16,9,4,"y4",0.874607657998015
16,9,4,"y5",0.850352393173565
16,10,1,"y1",0.861625455164275
16,10,1,"y2",1
16,10,1,"y3",0.82649225323677
16,10,1,"y4",0.775475848450382
16,10,1,"y5",0.720579922984851
16,10,2,"y1",0.92100984548247
16,10,2,"y2",0.931891043651325
16,10,2,"y3",0.825723836990839
16,10,2,"y4",0.983852877775045
16,10,2,"y5",0.717204943109993
16,10,3,"y1",0.983026533923027
16,10,3,"y2",0.935252305637296
16,10,3,"y3",0.889640686443792
16,10,3,"y4",0.872017482453802
16,10,3,"y5",0.788519031342889
16,10,4,"y1",0.905114989424516
16,10,4,"y2",0.978634044890052
16,10,4,"y3",0.861539948182798
16,10,4,"y4",0.8608645464576
16,10,4,"y5",0.837036188640867
17,1,1,"y1",0.867927941874951
17,1,1,"y2",0.964003031494306
17,1,1,"y3",0.867375890181082
17,1,1,"y4",0.814169058185876
17,1,1,"y5",0.70966373096998
17,1,2,"y1",0.814592418985564
17,1,2,"y2",0.915705829033852
17,1,2,"y3",0.729999148739788
17,1,2,"y4",0.810102778289656
17,1,2,"y5",0.819566723427014
17,1,3,"y1",0.953826271397187
17,1,3,"y2",0.792418751204982
17,1,3,"y3",0.744696771427196
17,1,3,"y4",0.68245816101149
17,1,3,"y5",0.617496472352628
17,1,4,"y1",0.863144884625936
17,1,4,"y2",0.821279722064407
17,1,4,"y3",0.699407808582215
17,1,4,"y4",0.972616917292643
17,1,4,"y5",0.68337125021551
17,2,1,"y1",0.878710534419774
17,2,1,"y2",0.962634705758397
17,2,1,"y3",0.838332389842039
17,2,1,"y4",0.802055402699604
17,2,1,"y5",0.699996408742991
17,2,2,"y1",0.892795904580163
17,2,2,"y2",0.825957485506425
17,2,2,"y3",0.809415605781555
17,2,2,"y4",0.79740633766618
17,2,2,"y5",0.744908238307759
17,2,3,"y1",1
17,2,3,"y2",0.781755808058476
17,2,3,"y3",0.740588483985973
17,2,3,"y4",0.701430784903703
17,2,3,"y5",0.667361330167359
17,2,4,"y1",0.909306348458411
17,2,4,"y2",0.823535432856055
17,2,4,"y3",0.776296511152297
17,2,4,"y4",0.950551942712469
17,2,4,"y5",0.685350976543532
17,3,1,"y1",0.942444047208621
17,3,1,"y2",0.965883064594655
17,3,1,"y3",0.812724769907889
17,3,1,"y4",0.808364101319688
17,3,1,"y5",0.714385665126578
17,3,2,"y1",0.89033535463778
17,3,2,"y2",0.852853553970555
17,3,2,"y3",0.819803782026299
17,3,2,"y4",0.794858352391462
17,3,2,"y5",0.676827344259343
17,3,3,"y1",1
17,3,3,"y2",0.83175318024809
17,3,3,"y3",0.76749846116062
17,3,3,"y4",0.725960120569533
17,3,3,"y5",0.719010750988819
17,3,4,"y1",0.97942936730328
17,3,4,"y2",0.779337418677513
17,3,4,"y3",0.824867940890803
17,3,4,"y4",0.929386062705815
17,3,4,"y5",0.685418393193372
17,4,1,"y1",0.953350216038846
17,4,1,"y2",0.966383409580141
17,4,1,"y3",0.816345780940669
17,4,1,"y4",0.844191999785418
17,4,1,"y5",0.709178976772251
17,4,2,"y1",0.911011693305092
17,4,2,"y2",0.847185366257475
17,4,2,"y3",0.811179436442468
17,4,2,"y4",0.776837250618112
17,4,2,"y5",0.675574938556264
17,4,3,"y1",0.995095526216221
17,4,3,"y2",0.905654777520282
17,4,3,"y3",0.814394150806741
17,4,3,"y4",0.758414271819609
17,4,3,"y5",0.758184480315505
17,4,4,"y1",0.983344394451757
17,4,4,"y2",0.786543340671521
17,4,4,"y3",0.85055594403174
17,4,4,"y4",0.908755247545592
17,4,4,"y5",0.687280226649407
17,5,1,"y1",0.985713992179427
17,5,1,"y2",0.94282233716955
17,5,1,"y3",0.811154789802755
17,5,1,"y4",0.836579287893608
17,5,1,"y5",0.684822462951398
17,5,2,"y1",0.943084444538337
17,5,2,"y2",0.82616134845754
17,5,2,"y3",0.842569659652663
17,5,2,"y4",0.772593849174686
17,5,2,"y5",0.684533255979284
17,5,3,"y1",0.989737444555243
17,5,3,"y2",0.934305177764425
17,5,3,"y3",0.833291654780123
17,5,3,"y4",0.762898426049089
17,5,3,"y5",0.761220149432774
17,5,4,"y1",0.980821983691468
17,5,4,"y2",0.817579695079278
17,5,4,"y3",0.847913751072666
17,5,4,"y4",0.923936089264163
17,5,4,"y5",0.698802953250643
17,6,1,"y1",0.981519593255154
17,6,1,"y2",0.935038117466707
17,6,1,"y3",0.815230075430444
17,6,1,"y4",0.827280890765322
17,6,1,"y5",0.685008219815994
17,6,2,"y1",0.977763279346297
17,6,2,"y2",0.796641966146235
17,6,2,"y3",0.825834193729868
17,6,2,"y4",0.777005346839842
17,6,2,"y5",0.666002724963054
17,6,3,"y1",0.994426267039719
17,6,3,"y2",0.94134996287247
17,6,3,"y3",0.834733506131474
17,6,3,"y4",0.765103269380951
17,6,3,"y5",0.750078387921584
17,6,4,"y1",0.970464734125586
17,6,4,"y2",0.802151235880051
17,6,4,"y3",0.851222444908766
17,6,4,"y4",0.888099111013142
17,6,4,"y5",0.686581321781269
17,7,1,"y1",0.991239690880642
17,7,1,"y2",0.924021251823467
17,7,1,"y3",0.807768840180719
17,7,1,"y4",0.835628811362015
17,7,1,"y5",0.679613058405524
17,7,2,"y1",0.998398323285676
17,7,2,"y2",0.780907186649344
17,7,2,"y3",0.800341499996741
17,7,2,"y4",0.759653837118892
17,7,2,"y5",0.658899155862473
17,7,3,"y1",0.996444271592953
17,7,3,"y2",0.944638487210203
17,7,3,"y3",0.83927823039486
17,7,3,"y4",0.799346759624889
17,7,3,"y5",0.756775268478221
17,7,4,"y1",0.995355458106243
17,7,4,"y2",0.816884357818125
17,7,4,"y3",0.824763917965752
17,7,4,"y4",0.879096311250176
17,7,4,"y5",0.710017814195654
17,8,1,"y1",0.988746907630069
17,8,1,"y2",0.929998648260376
17,8,1,"y3",0.821006023854411
17,8,1,"y4",0.848787674107223
17,8,1,"y5",0.676002237371098
17,8,2,"y1",0.99720339837234
17,8,2,"y2",0.796730459654517
17,8,2,"y3",0.804138987029694
17,8,2,"y4",0.746973654496579
17,8,2,"y5",0.666784443062786
17,8,3,"y1",0.992684423097625
17,8,3,"y2",0.942018312367726
17,8,3,"y3",0.847337662468372
17,8,3,"y4",0.784603006872933
17,8,3,"y5",0.748122735120226
17,8,4,"y1",0.987284669289608
17,8,4,"y2",0.820195959537752
17,8,4,"y3",0.829250491058466
17,8,4,"y4",0.887098880905523
17,8,4,"y5",0.702885448495906
17,9,1,"y1",0.986643495560813
17,9,1,"y2",0.948534610943283
17,9,1,"y3",0.827240202890669
17,9,1,"y4",0.845118244448615
17,9,1,"y5",0.700745742231593
17,9,2,"y1",1
17,9,2,"y2",0.784572643512057
17,9,2,"y3",0.77160100186707
17,9,2,"y4",0.741767170943611
17,9,2,"y5",0.648540698219608
17,9,3,"y1",0.990983181919448
17,9,3,"y2",0.949929996247313
17,9,3,"y3",0.852294439594527
17,9,3,"y4",0.786036134414318
17,9,3,"y5",0.751150639854828
17,9,4,"y1",0.986381984158391
17,9,4,"y2",0.813606001216719
17,9,4,"y3",0.823779195475175
17,9,4,"y4",0.869747710010137
17,9,4,"y5",0.696606419364065
17,10,1,"y1",0.991073314131638
17,10,1,"y2",0.945345411811007
17,10,1,"y3",0.827230309831512
17,10,1,"y4",0.846480820788915
17,10,1,"y5",0.715136676884717
17,10,2,"y1",1
17,10,2,"y2",0.790627170928939
17,10,2,"y3",0.772821300006931
17,10,2,"y4",0.732278585159206
17,10,2,"y5",0.658862454390944
17,10,3,"y1",0.991127548870973
17,10,3,"y2",0.95517675374409
17,10,3,"y3",0.842467521278819
17,10,3,"y4",0.779118540934067
17,10,3,"y5",0.746287877907212
17,10,4,"y1",0.995090066298093
17,10,4,"y2",0.817288840204945
17,10,4,"y3",0.813644462764415
17,10,4,"y4",0.863466750811539
17,10,4,"y5",0.709151949451287
18,1,1,"y1",0.810434488886611
18,1,1,"y2",0.985916808436459
18,1,1,"y3",0.733084204577577
18,1,1,"y4",0.757312183026153
18,1,1,"y5",0.620857237947812
18,1,2,"y1",0.802767019305428
18,1,2,"y2",0.975019704975171
18,1,2,"y3",0.799867849860676
18,1,2,"y4",0.7748574343913
18,1,2,"y5",0.61475491130273
18,1,3,"y1",0.869906179593997
18,1,3,"y2",0.899228168871568
18,1,3,"y3",0.755048829735346
18,1,3,"y4",0.771339746701622
18,1,3,"y5",0.645051853539797
18,1,4,"y1",0.781839452578006
18,1,4,"y2",0.882604725383919
18,1,4,"y3",0.614446693771078
18,1,4,"y4",0.971041654690448
18,1,4,"y5",0.651824501051547
18,2,1,"y1",0.78930091422893
18,2,1,"y2",0.996505094313448
18,2,1,"y3",0.69559424467016
18,2,1,"y4",0.733792858005476
18,2,1,"y5",0.548560140552816
18,2,2,"y1",0.851352390548693
18,2,2,"y2",0.963152535129208
18,2,2,"y3",0.788401720811402
18,2,2,"y4",0.732842501824414
18,2,2,"y5",0.615619256006709
18,2,3,"y1",0.938280792420969
18,2,3,"y2",0.928832663372445
18,2,3,"y3",0.752036658766892
18,2,3,"y4",0.780557438178401
18,2,3,"y5",0.654751590922767
18,2,4,"y1",0.79227515889456
18,2,4,"y2",0.920505235801959
18,2,4,"y3",0.652591309621642
18,2,4,"y4",0.973879099539106
18,2,4,"y5",0.645954176343244
18,3,1,"y1",0.768247976807566
18,3,1,"y2",0.982572972056559
18,3,1,"y3",0.689469194130364
18,3,1,"y4",0.754674055041369
18,3,1,"y5",0.515555631328376
18,3,2,"y1",0.867981751056002
18,3,2,"y2",0.957844126190228
18,3,2,"y3",0.825727159605974
18,3,2,"y4",0.693260747012635
18,3,2,"y5",0.627210304809194
18,3,3,"y1",0.930923218270171
18,3,3,"y2",0.907657729765875
18,3,3,"y3",0.74046738707609
18,3,3,"y4",0.784718956805675
18,3,3,"y5",0.628362445257703
18,3,4,"y1",0.838675705951048
18,3,4,"y2",0.960503692093955
18,3,4,"y3",0.699699508846202
18,3,4,"y4",0.953225156533788
18,3,4,"y5",0.671021091807603
18,4,1,"y1",0.832541338113874
18,4,1,"y2",0.979523000190784
18,4,1,"y3",0.697975934791161
18,4,1,"y4",0.788217157667149
18,4,1,"y5",0.514778655245373
18,4,2,"y1",0.874481205645901
18,4,2,"y2",0.9394365504932
18,4,2,"y3",0.811610795190129
18,4,2,"y4",0.7118417906974
18,4,2,"y5",0.631873259992147
18,4,3,"y1",0.966992316280968
18,4,3,"y2",0.957471242447448
18,4,3,"y3",0.748063414353623
18,4,3,"y4",0.798284186959205
18,4,3,"y5",0.669046206886714
18,4,4,"y1",0.863855830225594
18,4,4,"y2",0.969012886813934
18,4,4,"y3",0.729765306946367
18,4,4,"y4",0.935818926168591
18,4,4,"y5",0.663257451066962
18,5,1,"y1",0.850193068425962
18,5,1,"y2",0.985179856369595
18,5,1,"y3",0.701179720512356
18,5,1,"y4",0.753041089954848
18,5,1,"y5",0.508150259427477
18,5,2,"y1",0.919349126862801
18,5,2,"y2",0.926144681479476
18,5,2,"y3",0.810859341427807
18,5,2,"y4",0.78675830786974
18,5,2,"y5",0.658166137613571
18,5,3,"y1",0.963452910238364
18,5,3,"y2",0.963365431723349
18,5,3,"y3",0.761188523108515
18,5,3,"y4",0.792262958066377
18,5,3,"y5",0.664130774109016
18,5,4,"y1",0.866282338689759
18,5,4,"y2",0.979547689615262
18,5,4,"y3",0.770347237065198
18,5,4,"y4",0.924065638806047
18,5,4,"y5",0.693702391202315
18,6,1,"y1",0.827625771411296
18,6,1,"y2",0.99589999141711
18,6,1,"y3",0.736003022222028
18,6,1,"y4",0.763492375628191
18,6,1,"y5",0.510997265609607
18,6,2,"y1",0.991165263426111
18,6,2,"y2",0.918498233582172
18,6,2,"y3",0.791123561344378
18,6,2,"y4",0.768220060018492
18,6,2,"y5",0.642252686714477
18,6,3,"y1",0.959776526672558
18,6,3,"y2",0.973344084205885
18,6,3,"y3",0.762503033802189
18,6,3,"y4",0.800001689906865
18,6,3,"y5",0.650588647864193
18,6,4,"y1",0.875467876028577
18,6,4,"y2",0.992289021773733
18,6,4,"y3",0.765481300030091
18,6,4,"y4",0.916401384920401
18,6,4,"y5",0.681951240934611
18,7,1,"y1",0.824879305604791
18,7,1,"y2",0.997308087658088
18,7,1,"y3",0.727675186757068
18,7,1,"y4",0.762766138814128
18,7,1,"y5",0.521330571999267
18,7,2,"y1",0.988907355756926
18,7,2,"y2",0.915039274481216
18,7,2,"y3",0.766653830793175
18,7,2,"y4",0.762822592404817
18,7,2,"y5",0.649567573842785
18,7,3,"y1",0.950449650760903
18,7,3,"y2",0.966156833640725
18,7,3,"y3",0.766232037929229
18,7,3,"y4",0.797053279555842
18,7,3,"y5",0.657931674164338
18,7,4,"y1",0.889464097141936
18,7,4,"y2",0.993312880101752
18,7,4,"y3",0.763422636111459
18,7,4,"y4",0.914608175169864
18,7,4,"y5",0.68169218689042
18,8,1,"y1",0.862756224546269
18,8,1,"y2",0.987941297182313
18,8,1,"y3",0.735769942459628
18,8,1,"y4",0.752634861460534
18,8,1,"y5",0.533226150980764
18,8,2,"y1",0.99424384354579
18,8,2,"y2",0.935370962998144
18,8,2,"y3",0.772542823175711
18,8,2,"y4",0.760832272504337
18,8,2,"y5",0.63437012678961
18,8,3,"y1",0.954550763349718
18,8,3,"y2",0.98159388287308
18,8,3,"y3",0.772372632026345
18,8,3,"y4",0.811793440434054
18,8,3,"y5",0.664780918664289
18,8,4,"y1",0.898929841159757
18,8,4,"y2",0.989043862052145
18,8,4,"y3",0.764699483368433
18,8,4,"y4",0.924213420789922
18,8,4,"y5",0.692258477064833
18,9,1,"y1",0.810281667534992
18,9,1,"y2",1
18,9,1,"y3",0.729627856099445
18,9,1,"y4",0.747257959637199
18,9,1,"y5",0.52554601234527
18,9,2,"y1",0.994485457207621
18,9,2,"y2",0.937640931407635
18,9,2,"y3",0.775455334321494
18,9,2,"y4",0.766302967886189
18,9,2,"y5",0.621608055489688
18,9,3,"y1",0.9460442753044
18,9,3,"y2",0.979304600301959
18,9,3,"y3",0.777417248499465
18,9,3,"y4",0.817475750381868
18,9,3,"y5",0.660802787117306
18,9,4,"y1",0.891004503225786
18,9,4,"y2",0.996277779974305
18,9,4,"y3",0.762264414321754
18,9,4,"y4",0.908316115569165
18,9,4,"y5",0.688844643418692
18,10,1,"y1",0.81303358594281
18,10,1,"y2",0.992111736702217
18,10,1,"y3",0.735696065934751
18,10,1,"y4",0.751993955814418
18,10,1,"y5",0.535899617095104
18,10,2,"y1",0.996643148857306
18,10,2,"y2",0.910564382138397
18,10,2,"y3",0.766122844221876
18,10,2,"y4",0.75379038918825
18,10,2,"y5",0.622149161318896
18,10,3,"y1",0.941581516607977
18,10,3,"y2",0.98151405251824
18,10,3,"y3",0.764754162156823
18,10,3,"y4",0.812109787422295
18,10,3,"y5",0.656870802818063
18,10,4,"y1",0.897283273631217
18,10,4,"y2",0.997000594653847
18,10,4,"y3",0.753920309235499
18,10,4,"y4",0.914730380020027
18,10,4,"y5",0.685539627393229
19,1,1,"y1",0.670937086046408
19,1,1,"y2",0.980791161479835
19,1,1,"y3",0.675903683487954
19,1,1,"y4",0.758142174009836
19,1,1,"y5",0.5215481717942
19,1,2,"y1",0.661399827116852
19,1,2,"y2",0.99633807151406
19,1,2,"y3",0.730331090870195
19,1,2,"y4",0.792428710735274
19,1,2,"y5",0.604152392510001
19,1,3,"y1",0.827139125706176
19,1,3,"y2",0.957288058956006
19,1,3,"y3",0.757547459493148
19,1,3,"y4",0.786159120533677
19,1,3,"y5",0.622148696387645
19,1,4,"y1",0.680271006580038
19,1,4,"y2",0.747460486649967
19,1,4,"y3",0.537473219444225
19,1,4,"y4",1
19,1,4,"y5",0.49226818014459
19,2,1,"y1",0.740719314074037
19,2,1,"y2",0.981816824213535
19,2,1,"y3",0.770340799423716
19,2,1,"y4",0.814841001272733
19,2,1,"y5",0.573067641949179
19,2,2,"y1",0.793430260246469
19,2,2,"y2",0.966922607654603
19,2,2,"y3",0.800280373063589
19,2,2,"y4",0.819316786602238
19,2,2,"y5",0.680908851868308
19,2,3,"y1",0.90219456556971
19,2,3,"y2",0.944546750586552
19,2,3,"y3",0.731927265790585
19,2,3,"y4",0.79054854203427
19,2,3,"y5",0.69444438519087
19,2,4,"y1",0.753221594343756
19,2,4,"y2",0.790998941432052
19,2,4,"y3",0.626557024770857
19,2,4,"y4",0.999884409645765
19,2,4,"y5",0.505881096985898
19,3,1,"y1",0.791359781176508
19,3,1,"y2",0.932076340230182
19,3,1,"y3",0.759219681506719
19,3,1,"y4",0.85163388235297
19,3,1,"y5",0.596504104890534
19,3,2,"y1",0.750599923931369
19,3,2,"y2",0.980796904322677
19,3,2,"y3",0.80676033702353
19,3,2,"y4",0.764182769090479
19,3,2,"y5",0.634620199571295
19,3,3,"y1",0.882957933596595
19,3,3,"y2",0.975080344184322
19,3,3,"y3",0.740233954254914
19,3,3,"y4",0.830837889139729
19,3,3,"y5",0.706561158406334
19,3,4,"y1",0.790367589931183
19,3,4,"y2",0.851019846521185
19,3,4,"y3",0.685134203820233
19,3,4,"y4",1
19,3,4,"y5",0.525145396006732
19,4,1,"y1",0.849794556864533
19,4,1,"y2",0.985067528452075
19,4,1,"y3",0.773938368727355
19,4,1,"y4",0.81749137848527
19,4,1,"y5",0.609847444728299
19,4,2,"y1",0.893615682407043
19,4,2,"y2",0.970834671796166
19,4,2,"y3",0.865941951086448
19,4,2,"y4",0.856389598032445
19,4,2,"y5",0.63687230224874
19,4,3,"y1",0.847057200735898
19,4,3,"y2",0.975928344291302
19,4,3,"y3",0.74868673337864
19,4,3,"y4",0.827206571634121
19,4,3,"y5",0.686202819316783
19,4,4,"y1",0.81452874543805
19,4,4,"y2",0.862240003415485
19,4,4,"y3",0.728776886169557
19,4,4,"y4",0.996777257115896
19,4,4,"y5",0.53298047194593
19,5,1,"y1",0.8801674680646
19,5,1,"y2",0.989835738448817
19,5,1,"y3",0.789851192694969
19,5,1,"y4",0.849067282932475
19,5,1,"y5",0.593140671980879
19,5,2,"y1",0.955574381743159
19,5,2,"y2",0.949441342332803
19,5,2,"y3",0.864454666957592
19,5,2,"y4",0.853757634743644
19,5,2,"y5",0.629386457526934
19,5,3,"y1",0.828064335076678
19,5,3,"y2",0.978488148018823
19,5,3,"y3",0.737988110504076
19,5,3,"y4",0.820203541867935
19,5,3,"y5",0.670186143540822
19,5,4,"y1",0.812139124739012
19,5,4,"y2",0.887862947895055
19,5,4,"y3",0.761699367738291
19,5,4,"y4",1
19,5,4,"y5",0.525907284021961
19,6,1,"y1",0.871787836868276
19,6,1,"y2",0.990744732929311
19,6,1,"y3",0.808185056299925
19,6,1,"y4",0.853898308602334
19,6,1,"y5",0.599151054667654
19,6,2,"y1",0.965388829944625
19,6,2,"y2",0.957012105061876
19,6,2,"y3",0.85435589627096
19,6,2,"y4",0.871164712265935
19,6,2,"y5",0.636765429016495
19,6,3,"y1",0.836311938590688
19,6,3,"y2",0.982220441678148
19,6,3,"y3",0.767340194952593
19,6,3,"y4",0.808568244724901
19,6,3,"y5",0.658470776082321
19,6,4,"y1",0.826943238273097
19,6,4,"y2",0.908330742251271
19,6,4,"y3",0.767411065284354
19,6,4,"y4",0.978719190323698
19,6,4,"y5",0.530566517500076
19,7,1,"y1",0.882950021542142
19,7,1,"y2",1
19,7,1,"y3",0.835544594414985
19,7,1,"y4",0.838397283423487
19,7,1,"y5",0.613957579198448
19,7,2,"y1",0.935009796106369
19,7,2,"y2",0.974095769913477
19,7,2,"y3",0.850052016611828
19,7,2,"y4",0.851878331073717
19,7,2,"y5",0.667585767059738
19,7,3,"y1",0.836814456708733
19,7,3,"y2",0.981843285112774
19,7,3,"y3",0.77708410020186
19,7,3,"y4",0.819720526367766
19,7,3,"y5",0.653824302712711
19,7,4,"y1",0.820880147701635
19,7,4,"y2",0.909309178408801
19,7,4,"y3",0.774805818773734
19,7,4,"y4",1
19,7,4,"y5",0.549031908696406
19,8,1,"y1",0.890254179402011
19,8,1,"y2",0.997003554937271
19,8,1,"y3",0.818259543356378
19,8,1,"y4",0.838491283576375
19,8,1,"y5",0.618864294915206
19,8,2,"y1",0.972224312161441
19,8,2,"y2",0.962643391579868
19,8,2,"y3",0.852552346749588
19,8,2,"y4",0.88189064409441
19,8,2,"y5",0.664686173960185
19,8,3,"y1",0.831326245663033
19,8,3,"y2",0.976206539485123
19,8,3,"y3",0.784971095739828
19,8,3,"y4",0.815629428343012
19,8,3,"y5",0.649778723503669
19,8,4,"y1",0.825093885127165
19,8,4,"y2",0.909885621079092
19,8,4,"y3",0.766214260412369
19,8,4,"y4",0.991596095935472
19,8,4,"y5",0.546923686587354
19,9,1,"y1",0.882033591978457
19,9,1,"y2",1
19,9,1,"y3",0.814996762290326
19,9,1,"y4",0.827569566168418
19,9,1,"y5",0.622017069374908
19,9,2,"y1",0.969769334381149
19,9,2,"y2",0.980527422518719
19,9,2,"y3",0.872714287266085
19,9,2,"y4",0.881113934875569
19,9,2,"y5",0.668848396845538
19,9,3,"y1",0.826262112667837
19,9,3,"y2",0.987894444315253
19,9,3,"y3",0.783153421225289
19,9,3,"y4",0.8122259770489
19,9,3,"y5",0.654695197449936
19,9,4,"y1",0.836118744083811
19,9,4,"y2",0.909682002095889
19,9,4,"y3",0.767933720291017
19,9,4,"y4",0.996728490931249
19,9,4,"y5",0.561618455361501
19,10,1,"y1",0.884252448318413
19,10,1,"y2",1
19,10,1,"y3",0.812631903929053
19,10,1,"y4",0.825967357418499
19,10,1,"y5",0.622555041452749
19,10,2,"y1",0.978890416509041
19,10,2,"y2",0.97509602436051
19,10,2,"y3",0.869603680444731
19,10,2,"y4",0.88781541186641
19,10,2,"y5",0.664806154659138
19,10,3,"y1",0.825209646969312
19,10,3,"y2",0.991716981769601
19,10,3,"y3",0.787219576411411
19,10,3,"y4",0.800673146996367
19,10,3,"y5",0.652275533437306
19,10,4,"y1",0.834066986082422
19,10,4,"y2",0.93842236378038
19,10,4,"y3",0.77763966420114
19,10,4,"y4",0.988000932779789
19,10,4,"y5",0.577159742366018
20,1,1,"y1",0.898162689661343
20,1,1,"y2",0.886705946720187
20,1,1,"y3",0.743761499973968
20,1,1,"y4",0.841572720899703
20,1,1,"y5",0.835219841724201
20,1,2,"y1",0.867509660075944
20,1,2,"y2",0.868709769509503
20,1,2,"y3",0.747344142751838
20,1,2,"y4",0.859218787908679
20,1,2,"y5",0.881516326169801
20,1,3,"y1",0.929412092353613
20,1,3,"y2",0.900157306259401
20,1,3,"y3",0.783619070405083
20,1,3,"y4",0.864155676777061
20,1,3,"y5",0.717564419692594
20,1,4,"y1",0.805322105469885
20,1,4,"y2",0.76456016456819
20,1,4,"y3",0.618197452425556
20,1,4,"y4",0.970000924226356
20,1,4,"y5",0.623340909377408
20,2,1,"y1",0.951360317945583
20,2,1,"y2",0.917626566606008
20,2,1,"y3",0.713803522394289
20,2,1,"y4",0.83274988838801
20,2,1,"y5",0.77485020738837
20,2,2,"y1",0.892549780124343
20,2,2,"y2",0.916363517618723
20,2,2,"y3",0.811723231663405
20,2,2,"y4",0.83647472717114
20,2,2,"y5",0.820631806438186
20,2,3,"y1",0.980279629823705
20,2,3,"y2",0.825419897790498
20,2,3,"y3",0.716134459133741
20,2,3,"y4",0.823619419056522
20,2,3,"y5",0.742543005546051
20,2,4,"y1",0.8693815986932
20,2,4,"y2",0.809371959581446
20,2,4,"y3",0.673129757748072
20,2,4,"y4",0.972870506127932
20,2,4,"y5",0.684055750262646
20,3,1,"y1",0.983783126696104
20,3,1,"y2",0.909270653012248
20,3,1,"y3",0.805093820841315
20,3,1,"y4",0.818625039608373
20,3,1,"y5",0.764051507516076
20,3,2,"y1",0.970463561675253
20,3,2,"y2",0.869045946201036
20,3,2,"y3",0.89800266382635
20,3,2,"y4",0.796748020762308
20,3,2,"y5",0.788041715137533
20,3,3,"y1",0.996442582325647
20,3,3,"y2",0.843517950050977
20,3,3,"y3",0.763529434835346
20,3,3,"y4",0.867130449699114
20,3,3,"y5",0.741106388505348
20,3,4,"y1",0.948254901275895
20,3,4,"y2",0.836380049461951
20,3,4,"y3",0.704496836427406
20,3,4,"y4",0.961972261867127
20,3,4,"y5",0.723530698072802
20,4,1,"y1",0.972061984011843
20,4,1,"y2",0.871826639055484
20,4,1,"y3",0.773960009395669
20,4,1,"y4",0.835681680078964
20,4,1,"y5",0.761898017484941
20,4,2,"y1",0.968686722487823
20,4,2,"y2",0.82700879391355
20,4,2,"y3",0.869479938789978
20,4,2,"y4",0.796307162281999
20,4,2,"y5",0.774559058984022
20,4,3,"y1",0.99941261395222
20,4,3,"y2",0.913356294968999
20,4,3,"y3",0.795156775194861
20,4,3,"y4",0.848306561757574
20,4,3,"y5",0.744685708616974
20,4,4,"y1",0.962437451123186
20,4,4,"y2",0.859895954066242
20,4,4,"y3",0.748841712916625
20,4,4,"y4",0.95617739568426
20,4,4,"y5",0.725552567874854
20,5,1,"y1",0.992672852367514
20,5,1,"y2",0.883925174625402
20,5,1,"y3",0.799637485960125
20,5,1,"y4",0.850693192286462
20,5,1,"y5",0.762630986311642
20,5,2,"y1",0.96045555344372
20,5,2,"y2",0.833135308643398
20,5,2,"y3",0.842456261817158
20,5,2,"y4",0.787875005771451
20,5,2,"y5",0.778112701976503
20,5,3,"y1",0.998707686089897
20,5,3,"y2",0.934034585827325
20,5,3,"y3",0.802996843123062
20,5,3,"y4",0.86570294161398
20,5,3,"y5",0.751976294658878
20,5,4,"y1",0.972480528416506
20,5,4,"y2",0.868653457177926
20,5,4,"y3",0.751069285730617
20,5,4,"y4",0.970846749522084
