"scenario","run","method","ARI","NMI","seconds"
"irregular",22,"kml3d",0.670241181089004,0.706073932970733,0.368999999991502
"irregular",23,"longTAPIO-random_weighted",0.827148785299543,0.823304303889453,1.73200000000361
"irregular",23,"longTAPIO-random_weighted_95",0.827148785299543,0.823304303889453,1.81200000000536
"irregular",23,"longTAPIO-first",0.827148785299543,0.823304303889453,1.68300000000454
"irregular",23,"longTAPIO-screened",0.827148785299543,0.823304303889453,1.73200000000361
"irregular",23,"clusterMLD",0.693124398102462,0.712622312334148,1.08800000000338
"irregular",23,"kml3d",0.671207268137599,0.694205211149194,0.356999999989057
"irregular",24,"longTAPIO-random_weighted",0.636777699359412,0.710275988786636,1.72600000000966
"irregular",24,"longTAPIO-random_weighted_95",0.636777699359412,0.710275988786636,1.79099999999744
"irregular",24,"longTAPIO-first",0.657727242719728,0.722885877608327,1.68300000000454
"irregular",24,"longTAPIO-screened",0.636777699359412,0.710275988786636,1.72600000000966
"irregular",24,"clusterMLD",0.835653019577833,0.82567181107602,1.08099999999104
"irregular",24,"kml3d",0.650294318959617,0.695931100377533,0.372000000003027
"irregular",25,"longTAPIO-random_weighted",0.886508727480858,0.87321512599493,1.73200000000361
"irregular",25,"longTAPIO-random_weighted_95",0.727177355270317,0.76665480923797,1.79700000000594
"irregular",25,"longTAPIO-first",0.788140114505944,0.786752605425238,1.67600000000675
"irregular",25,"longTAPIO-screened",0.886508727480858,0.87321512599493,1.73200000000361
"irregular",25,"clusterMLD",0.857203479736898,0.842028387128178,1.08799999998882
"irregular",25,"kml3d",0.666483343495813,0.682948391322496,0.365000000005239
"irregular",26,"longTAPIO-random_weighted",0.840734416729354,0.846559672576781,1.72599999999511
"irregular",26,"longTAPIO-random_weighted_95",0.858724106192998,0.868567742348749,1.7899999999936
"irregular",26,"longTAPIO-first",0.858724106192998,0.868567742348749,1.67799999999988
"irregular",26,"longTAPIO-screened",0.840734416729354,0.846559672576781,1.72599999999511
"irregular",26,"clusterMLD",0.771621253624233,0.764830713779953,1.08599999999569
"irregular",26,"kml3d",0.761201449119751,0.762198241693302,0.36600000000908
"irregular",27,"longTAPIO-random_weighted",0.871734146681817,0.876683482428517,1.72400000000198
"irregular",27,"longTAPIO-random_weighted_95",0.871734146681817,0.876683482428517,1.79499999999825
"irregular",27,"longTAPIO-first",0.871734146681817,0.876683482428517,1.67999999999302
"irregular",27,"longTAPIO-screened",0.871734146681817,0.876683482428517,1.72400000000198
"irregular",27,"clusterMLD",0.643319579241007,0.718521926653181,1.08999999999651
"irregular",27,"kml3d",0.66656320508076,0.695562663063602,0.360000000000582
"irregular",28,"longTAPIO-random_weighted",0.787430640180779,0.814389532027463,1.72500000000582
"irregular",28,"longTAPIO-random_weighted_95",0.787430640180779,0.814389532027463,1.79399999999441
"irregular",28,"longTAPIO-first",0.787430640180779,0.814389532027463,1.6820000000007
"irregular",28,"longTAPIO-screened",0.787430640180779,0.814389532027463,1.72500000000582
"irregular",28,"clusterMLD",0.810713530381207,0.830543680282586,1.09200000000419
"irregular",28,"kml3d",0.678090283164087,0.697984539034972,0.364999999990687
"irregular",29,"longTAPIO-random_weighted",0.636767915069301,0.663220297751644,1.73500000000058
"irregular",29,"longTAPIO-random_weighted_95",0.636767915069301,0.663220297751644,1.79000000000815
"irregular",29,"longTAPIO-first",0.651792646542992,0.67288599660137,1.68300000000454
"irregular",29,"longTAPIO-screened",0.636767915069301,0.663220297751644,1.73500000000058
"irregular",29,"clusterMLD",0.635619809759658,0.681160459832074,1.09100000000035
"irregular",29,"kml3d",0.690873452215901,0.697301593404314,0.36799999998766
"irregular",30,"longTAPIO-random_weighted",0.474848594496405,0.588867885310283,1.73700000000827
"irregular",30,"longTAPIO-random_weighted_95",0.458024950861627,0.561516481102998,1.8009999999922
"irregular",30,"longTAPIO-first",0.466226809271518,0.57211758665308,1.68400000000838
"irregular",30,"longTAPIO-screened",0.474848594496405,0.588867885310283,1.73700000000827
"irregular",30,"clusterMLD",0.840103391430995,0.820510865978643,1.09200000000419
"irregular",30,"kml3d",0.645229142696731,0.665988345153804,0.375
"imbalanced",1,"longTAPIO-random_weighted",0.561582300763145,0.714055764973941,1.58099999999104
"imbalanced",1,"longTAPIO-random_weighted_95",0.561341491929759,0.713499190249521,1.65899999999965
"imbalanced",1,"longTAPIO-first",0.524838795106935,0.664904676970183,1.51600000000326
"imbalanced",1,"longTAPIO-screened",0.524838795106935,0.664904676970183,4.06400000001304
"imbalanced",1,"clusterMLD",0.564615328806561,0.716728658447427,1.14099999998871
"imbalanced",1,"kml3d",0.517058087818949,0.60755301254193,0.355000000010477
"imbalanced",2,"longTAPIO-random_weighted",0.937252733676082,0.928475798356705,1.67299999999523
"imbalanced",2,"longTAPIO-random_weighted_95",0.937252733676082,0.928475798356705,1.51499999999942
"imbalanced",2,"longTAPIO-first",0.916872139264886,0.911374001967329,1.51400000001013
"imbalanced",2,"longTAPIO-screened",0.916872139264886,0.911374001967329,4.04099999999744
"imbalanced",2,"clusterMLD",0.913212237811081,0.897583632226647,1.1359999999986
"imbalanced",2,"kml3d",0.803901296198524,0.798688605636272,0.355999999999767
"imbalanced",3,"longTAPIO-random_weighted",0.481632137376186,0.615243626069064,1.64900000000489
"imbalanced",3,"longTAPIO-random_weighted_95",0.450954759792707,0.589616520271163,1.51199999998789
"imbalanced",3,"longTAPIO-first",0.412548845453428,0.582369132392979,1.51499999999942
"imbalanced",3,"longTAPIO-screened",0.511795684687787,0.612224682879939,4.05800000000454
"imbalanced",3,"clusterMLD",0.523268760528595,0.63834603114173,1.13699999998789
"imbalanced",3,"kml3d",0.467669764294495,0.564111054546047,0.346000000005006
"imbalanced",4,"longTAPIO-random_weighted",0.456008093198657,0.579717999013236,1.62199999998847
"imbalanced",4,"longTAPIO-random_weighted_95",0.438586491566015,0.599755416625349,1.50800000000163
"imbalanced",4,"longTAPIO-first",0.588793742165669,0.719322298760097,1.51200000000244
"imbalanced",4,"longTAPIO-screened",0.441892054682989,0.601403443325165,4.02500000000873
"imbalanced",4,"clusterMLD",0.440818518339195,0.601915323278955,1.13999999999942
"imbalanced",4,"kml3d",0.561785186467307,0.678732811442276,0.358000000007451
"imbalanced",5,"longTAPIO-random_weighted",0.400192430539673,0.554413045859662,1.62100000001374
"imbalanced",5,"longTAPIO-random_weighted_95",0.406069057288266,0.556198328593848,1.50900000000547
"imbalanced",5,"longTAPIO-first",0.400192430539673,0.554413045859662,1.51399999999558
"imbalanced",5,"longTAPIO-screened",0.384685278780621,0.552828897012969,4.03299999999581
"imbalanced",5,"clusterMLD",0.430882223851763,0.558993013514342,1.13800000000629
"imbalanced",5,"kml3d",0.395829095414594,0.487857626387847,0.360000000000582
"imbalanced",6,"longTAPIO-random_weighted",0.573411477066961,0.714825458902145,1.625
"imbalanced",6,"longTAPIO-random_weighted_95",0.630509818988542,0.733748390516817,1.54000000000815
"imbalanced",6,"longTAPIO-first",0.568054984432826,0.713540834133997,1.52799999999115
"imbalanced",6,"longTAPIO-screened",0.561582300763145,0.714055764973941,4.04299999999057
"imbalanced",6,"clusterMLD",0.59360733835526,0.720857583315925,1.13899999999558
"imbalanced",6,"kml3d",0.49709232715316,0.614537342358087,0.353999999992084
"imbalanced",7,"longTAPIO-random_weighted",0.573411477066961,0.714825458902145,1.61000000000058
"imbalanced",7,"longTAPIO-random_weighted_95",0.562945900175018,0.712802550314986,1.51399999999558
"imbalanced",7,"longTAPIO-first",0.565961882072662,0.713136343478831,1.53200000000652
"imbalanced",7,"longTAPIO-screened",0.654023241534036,0.742765859539442,4.04700000000594
"imbalanced",7,"clusterMLD",0.435194525122176,0.56673405918692,1.26499999999942
"imbalanced",7,"kml3d",0.491975899032876,0.605710157920416,0.357999999992899
"imbalanced",8,"longTAPIO-random_weighted",0.589202843212125,0.696743011779272,1.53000000001339
"imbalanced",8,"longTAPIO-random_weighted_95",0.562745760863157,0.690467422082307,1.55900000000838
"imbalanced",8,"longTAPIO-first",0.599470323101137,0.700411721953015,1.69800000000396
"imbalanced",8,"longTAPIO-screened",0.589202843212125,0.696743011779272,4.22100000000501
"imbalanced",8,"clusterMLD",0.653407695830167,0.697103551108217,1.14199999999255
"imbalanced",8,"kml3d",0.517253602527549,0.596030343947053,0.351999999998952
"imbalanced",9,"longTAPIO-random_weighted",0.564258922934204,0.71289016106037,1.54200000000128
"imbalanced",9,"longTAPIO-random_weighted_95",0.561582300763145,0.714055764973941,1.69000000000233
"imbalanced",9,"longTAPIO-first",0.56202241391093,0.712874132653924,1.50800000000163
"imbalanced",9,"longTAPIO-screened",0.599172235386234,0.737778594701978,4.02900000000955
"imbalanced",9,"clusterMLD",0.570538243123494,0.714103724245265,1.13400000000547
"imbalanced",9,"kml3d",0.485455898408008,0.577410773443847,0.346000000005006
"imbalanced",10,"longTAPIO-random_weighted",0.576774270186536,0.673723100715396,1.54700000000594
"imbalanced",10,"longTAPIO-random_weighted_95",0.542453142672395,0.66059142462466,1.63999999999942
"imbalanced",10,"longTAPIO-first",0.519853595884186,0.652984544590218,1.51499999999942
"imbalanced",10,"longTAPIO-screened",0.557914808940463,0.666339008003185,4.03900000000431
"imbalanced",10,"clusterMLD",0.515397138989902,0.652253973940879,1.13300000000163
"imbalanced",10,"kml3d",0.461551456883681,0.566293824413307,0.358000000007451
"imbalanced",11,"longTAPIO-random_weighted",0.573411477066961,0.714825458902145,1.65999999998894
"imbalanced",11,"longTAPIO-random_weighted_95",0.565961882072662,0.713136343478831,1.50500000000466
"imbalanced",11,"longTAPIO-first",0.570538243123494,0.714103724245265,1.51200000000244
"imbalanced",11,"longTAPIO-screened",0.56071434037776,0.682210437858298,4.02500000000873
"imbalanced",11,"clusterMLD",0.550594953176493,0.661315850001561,1.13999999999942
"imbalanced",11,"kml3d",0.507601886815023,0.602265762499315,0.350999999995111
"imbalanced",12,"longTAPIO-random_weighted",0.575697497669886,0.700249037699751,1.62599999998929
"imbalanced",12,"longTAPIO-random_weighted_95",0.575697497669886,0.700249037699751,1.50900000000547
"imbalanced",12,"longTAPIO-first",0.536400948488422,0.67572510083653,1.51600000000326
"imbalanced",12,"longTAPIO-screened",0.520154435858731,0.640640226648507,4.04300000000512
"imbalanced",12,"clusterMLD",0.593311556941305,0.696223052635958,1.13900000001013
"imbalanced",12,"kml3d",0.519458922177055,0.597827980460269,0.355999999999767
"imbalanced",13,"longTAPIO-random_weighted",0.493627048324446,0.509355128923183,1.61900000000605
"imbalanced",13,"longTAPIO-random_weighted_95",0.425836001166055,0.501867808713518,1.51499999999942
"imbalanced",13,"longTAPIO-first",0.53413566268222,0.608945753264357,1.51200000000244
"imbalanced",13,"longTAPIO-screened",0.60984379133195,0.629523402313025,4.04200000000128
"imbalanced",13,"clusterMLD",0.581498851454824,0.644461915426405,1.13300000000163
"imbalanced",13,"kml3d",0.475373280861405,0.522013334369744,0.346999999994296
"imbalanced",14,"longTAPIO-random_weighted",0.645817127501591,0.739553877030335,1.61500000000524
"imbalanced",14,"longTAPIO-random_weighted_95",0.710795811741045,0.766911523750745,1.50900000000547
"imbalanced",14,"longTAPIO-first",0.755551836425695,0.788546173920318,1.51399999999558
"imbalanced",14,"longTAPIO-screened",0.690459151873312,0.75786600038299,4.02499999999418
"imbalanced",14,"clusterMLD",0.672100913759231,0.753992510703045,1.13499999999476
"imbalanced",14,"kml3d",0.644933409248603,0.695167869408305,0.345000000001164
"imbalanced",15,"longTAPIO-random_weighted",0.561341491929759,0.713499190249521,1.60600000001432
"imbalanced",15,"longTAPIO-random_weighted_95",0.512715186828849,0.660372272456232,1.51499999999942
"imbalanced",15,"longTAPIO-first",0.755551836425695,0.788546173920318,1.51399999999558
"imbalanced",15,"longTAPIO-screened",0.547739124668126,0.641983937080747,4.03100000000268
"imbalanced",15,"clusterMLD",0.663327820872691,0.764594976238909,1.24699999998847
"imbalanced",15,"kml3d",0.673349051530158,0.691761882413548,0.354000000006636
"imbalanced",16,"longTAPIO-random_weighted",0.531381895358299,0.661506002455944,1.53699999999662
"imbalanced",16,"longTAPIO-random_weighted_95",0.359162788226567,0.517142952425041,1.55500000000757
"imbalanced",16,"longTAPIO-first",0.357098948402426,0.516418639101106,1.57099999999627
"imbalanced",16,"longTAPIO-screened",0.526707879758378,0.662117866698239,4.19400000000314
"imbalanced",16,"clusterMLD",0.569957794066253,0.674861355847238,1.13400000000547
"imbalanced",16,"kml3d",0.453373397155934,0.550671137457261,0.349999999991269
"imbalanced",17,"longTAPIO-random_weighted",0.509538991524044,0.640217153937835,1.54200000000128
"imbalanced",17,"longTAPIO-random_weighted_95",0.537330514670019,0.659197938055862,1.56999999999243
"imbalanced",17,"longTAPIO-first",0.511135283097561,0.652666415155348,1.61800000000221
"imbalanced",17,"longTAPIO-screened",0.512823041325341,0.6535646303022,4.13200000001234
"imbalanced",17,"clusterMLD",0.555432923770515,0.639554799763366,1.13299999998708
"imbalanced",17,"kml3d",0.491285559717757,0.599507791793301,0.347999999998137
"imbalanced",18,"longTAPIO-random_weighted",0.493094822693545,0.635324772062982,1.55799999998999
"imbalanced",18,"longTAPIO-random_weighted_95",0.493094822693545,0.635324772062982,1.6420000000071
"imbalanced",18,"longTAPIO-first",0.506276190040156,0.639399854733055,1.50899999999092
"imbalanced",18,"longTAPIO-screened",0.414027234180633,0.549451340206295,4.0399999999936
"imbalanced",18,"clusterMLD",0.67041564987479,0.669405624915068,1.13399999999092
"imbalanced",18,"kml3d",0.428630129579113,0.547542409066295,0.349000000001979
"imbalanced",19,"longTAPIO-random_weighted",0.426788042580521,0.569967851885077,1.6530000000057
"imbalanced",19,"longTAPIO-random_weighted_95",0.426788042580521,0.569967851885077,1.50500000000466
"imbalanced",19,"longTAPIO-first",0.409327055555022,0.563454142892193,1.50999999999476
"imbalanced",19,"longTAPIO-screened",0.422069156651154,0.570278078359993,4.02499999999418
"imbalanced",19,"clusterMLD",0.487529182219315,0.680637896970367,1.13899999999558
"imbalanced",19,"kml3d",0.496732020346907,0.558772827695973,0.353999999992084
"imbalanced",20,"longTAPIO-random_weighted",0.54957428589664,0.662602654771522,1.63999999999942
"imbalanced",20,"longTAPIO-random_weighted_95",0.580310282203364,0.694804397486927,1.50400000000081
"imbalanced",20,"longTAPIO-first",0.55908487359771,0.667471554734902,1.51399999999558
"imbalanced",20,"longTAPIO-screened",0.570044180704292,0.673202892784758,4.04199999998673
"imbalanced",20,"clusterMLD",0.5748577396543,0.691863190401268,1.25299999999697
"imbalanced",20,"kml3d",0.528335659310445,0.626309004579401,0.347999999998137
"imbalanced",21,"longTAPIO-random_weighted",0.746656781835045,0.804050637327433,1.5229999999865
"imbalanced",21,"longTAPIO-random_weighted_95",0.746656781835045,0.804050637327433,1.56600000000617
"imbalanced",21,"longTAPIO-first",0.746656781835045,0.804050637327433,1.57499999999709
"imbalanced",21,"longTAPIO-screened",0.729314704243429,0.795326917479258,4.21499999999651
"imbalanced",21,"clusterMLD",0.864296492533747,0.859489536863581,1.14599999999336
"imbalanced",21,"kml3d",0.7471405785838,0.787892738017957,0.353999999992084
"imbalanced",22,"longTAPIO-random_weighted",0.557825116678076,0.683399777414848,1.53900000000431
"imbalanced",22,"longTAPIO-random_weighted_95",0.557825116678076,0.683399777414848,1.5619999999908
"imbalanced",22,"longTAPIO-first",0.585891106011956,0.692825731170823,1.6310000000085
"imbalanced",22,"longTAPIO-screened",0.54274054394566,0.679675995140082,4.16700000001583
"imbalanced",22,"clusterMLD",0.446287619587247,0.562973861695125,1.13799999999173
"imbalanced",22,"kml3d",0.487570372819115,0.582664101825743,0.349000000001979
"imbalanced",23,"longTAPIO-random_weighted",0.428594547597629,0.567589913220615,1.55799999998999
"imbalanced",23,"longTAPIO-random_weighted_95",0.451249758324359,0.592905787613153,1.64699999999721
"imbalanced",23,"longTAPIO-first",0.477592599779383,0.60432424805629,1.5109999999986
"imbalanced",23,"longTAPIO-screened",0.377181587881098,0.583867013338037,4.0460000000021
"imbalanced",23,"clusterMLD",0.399382542507247,0.595369413500578,1.13799999999173
"imbalanced",23,"kml3d",0.397633191892695,0.50269167530237,0.355999999999767
"imbalanced",24,"longTAPIO-random_weighted",0.490886208090635,0.576241878103877,1.66099999999278
"imbalanced",24,"longTAPIO-random_weighted_95",0.487331382673627,0.571114336361195,1.50599999999395
"imbalanced",24,"longTAPIO-first",0.513898424844452,0.584305819957641,1.51200000000244
"imbalanced",24,"longTAPIO-screened",0.50366643319037,0.606063673163676,4.02099999999336
"imbalanced",24,"clusterMLD",0.497052296020866,0.603263656500253,1.14299999999639
"imbalanced",24,"kml3d",0.473882305037259,0.580773279919521,0.361000000004424
"imbalanced",25,"longTAPIO-random_weighted",0.553908264193948,0.695794867151196,1.63899999999558
"imbalanced",25,"longTAPIO-random_weighted_95",0.551937545033493,0.694201169876382,1.50800000000163
"imbalanced",25,"longTAPIO-first",0.576966827592071,0.709230937465606,1.51200000000244
"imbalanced",25,"longTAPIO-screened",0.551530879346415,0.693649661679962,4.03700000001118
"imbalanced",25,"clusterMLD",0.570129322947904,0.707887038231964,1.14199999999255
"imbalanced",25,"kml3d",0.534324242207646,0.640063324785301,0.354000000006636
"imbalanced",26,"longTAPIO-random_weighted",0.583777848096915,0.700366598245056,1.625
"imbalanced",26,"longTAPIO-random_weighted_95",0.677472163688965,0.735603725040357,1.51600000000326
"imbalanced",26,"longTAPIO-first",0.677472163688965,0.735603725040357,1.51200000000244
"imbalanced",26,"longTAPIO-screened",0.616305694089489,0.711598235948794,4.03599999999278
"imbalanced",26,"clusterMLD",0.836928518307242,0.824470816252832,1.1359999999986
"imbalanced",26,"kml3d",0.766797551289734,0.738086334890162,0.350999999995111
"imbalanced",27,"longTAPIO-random_weighted",0.353408256978266,0.52436360997972,1.6140000000014
"imbalanced",27,"longTAPIO-random_weighted_95",0.362157619462646,0.529032755615606,1.5109999999986
"imbalanced",27,"longTAPIO-first",0.394762942336148,0.573449013861248,1.51699999999255
"imbalanced",27,"longTAPIO-screened",0.553556859257906,0.695695418791532,4.04399999999441
"imbalanced",27,"clusterMLD",0.387459285066381,0.569411988531131,1.13700000000244
"imbalanced",27,"kml3d",0.392928571381429,0.502523090716785,0.347999999998137
"imbalanced",28,"longTAPIO-random_weighted",0.519339370638768,0.588384345990577,1.60899999999674
"imbalanced",28,"longTAPIO-random_weighted_95",0.550062565608608,0.673424141359853,1.51200000000244
"imbalanced",28,"longTAPIO-first",0.623262739688743,0.699479880282931,1.51999999998952
"imbalanced",28,"longTAPIO-screened",0.59210971229354,0.704375744482439,4.03899999998976
"imbalanced",28,"clusterMLD",0.559118103493476,0.602152624668542,1.14299999999639
"imbalanced",28,"kml3d",0.465239597625037,0.566564384835665,0.353000000002794
"imbalanced",29,"longTAPIO-random_weighted",0.549745725651349,0.672341486746413,1.61000000000058
"imbalanced",29,"longTAPIO-random_weighted_95",0.392095362824181,0.572002603753416,1.51300000000629
"imbalanced",29,"longTAPIO-first",0.466751617177821,0.613071491103385,1.52000000000407
"imbalanced",29,"longTAPIO-screened",0.381697668316984,0.56699753918327,4.03200000000652
"imbalanced",29,"clusterMLD",0.374698188144642,0.565126776857472,1.13700000000244
"imbalanced",29,"kml3d",0.453083327701353,0.532992412423899,0.353000000002794
"imbalanced",30,"longTAPIO-random_weighted",0.637978382273225,0.736550378189053,1.60399999999208
"imbalanced",30,"longTAPIO-random_weighted_95",0.623414075214651,0.731141626429961,1.51900000000023
"imbalanced",30,"longTAPIO-first",0.598805750445365,0.72256209351019,1.50899999999092
"imbalanced",30,"longTAPIO-screened",0.671525463841854,0.749846990797967,4.02099999999336
"imbalanced",30,"clusterMLD",0.637978382273225,0.736550378189053,1.14100000000326
"imbalanced",30,"kml3d",0.55854998390034,0.651762983467103,0.35899999999674
